,player_id,given_name,family_name,count_tournaments,team_count,list_tournaments,team_name,team_code,full_name
4876,P-05744,Diego,Placente,1,1,2002,Argentina,ARG,Diego Placente
4877,P-05745,Wilhelm,Góra,1,1,1938,Poland,POL,Wilhelm Góra
4878,P-05746,Lucidio,Sentimenti,1,1,1950,Italy,ITA,Lucidio Sentimenti
4879,P-05747,Jorge,Sánchez,1,1,2022,Mexico,MEX,Jorge Sánchez
4880,P-05748,Carlos,Reinoso,1,1,1974,Chile,CHL,Carlos Reinoso
4881,P-05749,Kye,Rowles,1,1,2022,Australia,AUS,Kye Rowles
4882,P-05750,Jürgen,Grabowski,3,1,"1966, 1970, 1974",West Germany,DEU,Jürgen Grabowski
4883,P-05752,Tedj,Bensaoula,2,1,"1982, 1986",Algeria,DZA,Tedj Bensaoula
4884,P-05753,Alphonse,Areola,2,1,"2018, 2022",France,FRA,Alphonse Areola
4885,P-05754,Ricardo,Ávila,1,1,2018,Panama,PAN,Ricardo Ávila
4886,P-05755,Ayase,Ueda,1,1,2022,Japan,JPN,Ayase Ueda
4887,P-05756,Paul,Halla,2,1,"1954, 1958",Austria,AUT,Paul Halla
4888,P-05757,Jorge Lino,Romero,1,1,1958,Paraguay,PRY,Jorge Lino Romero
4889,P-05758,Alaeddine,Yahia,1,1,2006,Tunisia,TUN,Alaeddine Yahia
4890,P-05759,Seweryn,Gancarczyk,1,1,2006,Poland,POL,Seweryn Gancarczyk
4891,P-05760,Jack,Kelsey,1,1,1958,Wales,WAL,Jack Kelsey
4892,P-05762,Formose,Mendy,1,1,2022,Senegal,SEN,Formose Mendy
4893,P-05764,Abdulmalek,Al-Khaibri,1,1,2018,Saudi Arabia,SAU,Abdulmalek Al-Khaibri
4894,P-05765,Blerim,Džemaili,3,1,"2006, 2014, 2018",Switzerland,CHE,Blerim Džemaili
4895,P-05766,not applicable,Romeu,1,1,1938,Brazil,BRA,Romeu
4896,P-05767,Wilder,Cartagena,1,1,2018,Peru,PER,Wilder Cartagena
4897,P-05768,Mehdi,Nafti,1,1,2006,Tunisia,TUN,Mehdi Nafti
4898,P-05769,See Han,Tan,1,1,1938,Dutch East Indies,IDN,See Han Tan
4899,P-05770,Peter,Van der Heyden,1,1,2002,Belgium,BEL,Peter Van der Heyden
4900,P-05771,Nicola,Berti,2,1,"1990, 1994",Italy,ITA,Nicola Berti
4901,P-05772,Alfred,N'Diaye,1,1,2018,Senegal,SEN,Alfred N'Diaye
4902,P-05773,not applicable,Yakubu,1,1,2010,Nigeria,NGA,Yakubu
4903,P-05774,Marcin,Baszczyński,1,1,2006,Poland,POL,Marcin Baszczyński
4904,P-05775,Julio César,Enciso,1,1,1998,Paraguay,PRY,Julio César Enciso
4905,P-05777,Jin-kyu,Kim,1,1,2006,South Korea,KOR,Jin-kyu Kim
4906,P-05778,Chengying,Wu,1,1,2002,China,CHN,Chengying Wu
4907,P-05779,Peter,Etebo,1,1,2018,Nigeria,NGA,Peter Etebo
4908,P-05781,Jorge,Góngora,1,1,1930,Peru,PER,Jorge Góngora
4909,P-05783,not applicable,Teilherber,1,1,1938,Dutch East Indies,IDN,Teilherber
4910,P-05785,Roberto,Dinamite,2,1,"1978, 1982",Brazil,BRA,Roberto Dinamite
4911,P-05786,Owe,Ohlsson,1,1,1958,Sweden,SWE,Owe Ohlsson
4912,P-05787,Milan,Dvořák,1,1,1958,Czechoslovakia,CSK,Milan Dvořák
4913,P-05788,not applicable,Coutinho,1,1,1962,Brazil,BRA,Coutinho
4914,P-05789,not applicable,Lúcio,3,1,"2002, 2006, 2010",Brazil,BRA,Lúcio
4915,P-05790,Mark,Paston,1,1,2010,New Zealand,NZL,Mark Paston
4916,P-05791,Guillermo,Varela,2,1,"2018, 2022",Uruguay,URY,Guillermo Varela
4917,P-05792,Julio,Maceiras,1,1,1954,Uruguay,URY,Julio Maceiras
4918,P-05793,Steve,Wooddin,1,1,1982,New Zealand,NZL,Steve Wooddin
4919,P-05794,Andreas,Kupfer,1,1,1938,Germany,DEU,Andreas Kupfer
4920,P-05795,Beom-seok,Oh,1,1,2010,South Korea,KOR,Beom-seok Oh
4921,P-05796,Miguel Ángel,Neira,1,1,1982,Chile,CHL,Miguel Ángel Neira
4922,P-05797,Behtash,Fariba,1,1,1978,Iran,IRN,Behtash Fariba
4923,P-05798,Mario,Osbén,1,1,1982,Chile,CHL,Mario Osbén
4924,P-05799,Anton,Miranchuk,1,1,2018,Russia,RUS,Anton Miranchuk
4925,P-05800,Nílton,Santos,4,1,"1950, 1954, 1958, 1962",Brazil,BRA,Nílton Santos
4926,P-05801,Jonathan,Santana,1,1,2010,Paraguay,PRY,Jonathan Santana
4927,P-05802,José Ramón,Delgado,2,1,"1958, 1962",Argentina,ARG,José Ramón Delgado
4928,P-05803,André,Macanga,1,1,2006,Angola,AGO,André Macanga
4929,P-05804,Rino,Ferrario,1,1,1954,Italy,ITA,Rino Ferrario
4930,P-05805,Arne,Brustad,1,1,1938,Norway,NOR,Arne Brustad
4931,P-05806,Ademir,da Guia,1,1,1974,Brazil,BRA,Ademir da Guia
4932,P-05807,Ángel,Berni,1,1,1950,Paraguay,PRY,Ángel Berni
4933,P-05808,Sander,Boschker,1,1,2010,Netherlands,NLD,Sander Boschker
4934,P-05809,Lucas,Digne,1,1,2014,France,FRA,Lucas Digne
4935,P-05812,Panagiotis,Tsalouchidis,1,1,1994,Greece,GRC,Panagiotis Tsalouchidis
4936,P-05813,Andrés,Estrada,1,1,1998,Colombia,COL,Andrés Estrada
4937,P-05814,Juan Carlos,Masnik,1,1,1974,Uruguay,URY,Juan Carlos Masnik
4938,P-05815,Flemming,Christensen,1,1,1986,Denmark,DNK,Flemming Christensen
4939,P-05816,Anel,Hadžić,1,1,2014,Bosnia and Herzegovina,BIH,Anel Hadžić
4940,P-05817,Andreas,Isaksson,2,1,"2002, 2006",Sweden,SWE,Andreas Isaksson
4941,P-05818,Sam,Morsy,1,1,2018,Egypt,EGY,Sam Morsy
4942,P-05819,Carlos,Cáceda,1,1,2018,Peru,PER,Carlos Cáceda
4943,P-05820,Enrique,Romero,1,1,2002,Spain,ESP,Enrique Romero
4944,P-05821,Raymond,Bellot,1,1,1958,France,FRA,Raymond Bellot
4945,P-05822,Darren,Anderton,1,1,1998,England,ENG,Darren Anderton
4946,P-05823,Emmanuel,Maboang,2,1,"1990, 1994",Cameroon,CMR,Emmanuel Maboang
4947,P-05824,Carlos,Carmona,2,1,"2010, 2014",Chile,CHL,Carlos Carmona
4948,P-05825,Marco,Wölfli,1,1,2010,Switzerland,CHE,Marco Wölfli
4949,P-05826,Ivan,Rakitić,2,1,"2014, 2018",Croatia,HRV,Ivan Rakitić
4950,P-05827,Marc,Rieper,1,1,1998,Denmark,DNK,Marc Rieper
4951,P-05828,Marco,Bode,1,1,2002,Germany,DEU,Marco Bode
4952,P-05829,André,Neury,2,1,"1950, 1954",Switzerland,CHE,André Neury
4953,P-05830,Redha,Tukar,2,1,"2002, 2006",Saudi Arabia,SAU,Redha Tukar
4954,P-05831,Roberto,Ayala,3,1,"1998, 2002, 2006",Argentina,ARG,Roberto Ayala
4955,P-05832,Jorge,Toro,1,1,1962,Chile,CHL,Jorge Toro
4956,P-05833,Denis,Irwin,1,1,1994,Republic of Ireland,IRL,Denis Irwin
4957,P-05834,Seung-Il,Kim,1,1,1966,North Korea,PRK,Seung-Il Kim
4958,P-05835,Andy,Najar,1,1,2014,Honduras,HND,Andy Najar
4959,P-05836,Robert,Huth,1,1,2006,Germany,DEU,Robert Huth
4960,P-05837,Aleksandr,Yerokhin,1,1,2018,Russia,RUS,Aleksandr Yerokhin
4961,P-05838,Victor,Lindelöf,1,1,2018,Sweden,SWE,Victor Lindelöf
4962,P-05839,Pat,Jennings,2,1,"1982, 1986",Northern Ireland,NIR,Pat Jennings
4963,P-05840,Gennadi,Gusarov,2,1,"1958, 1962",Soviet Union,SUN,Gennadi Gusarov
4964,P-05841,Zoran,Mirković,1,1,1998,Yugoslavia,YUG,Zoran Mirković
4965,P-05842,Mickaël,Landreau,2,1,"2006, 2014",France,FRA,Mickaël Landreau
4966,P-05843,Rüdiger,Schnuphase,1,1,1974,East Germany,DDR,Rüdiger Schnuphase
4967,P-05844,Toni,Turek,1,1,1954,West Germany,DEU,Toni Turek
4968,P-05845,Jong-soo,Ko,1,1,1998,South Korea,KOR,Jong-soo Ko
4969,P-05846,Timothy,Castagne,1,1,2022,Belgium,BEL,Timothy Castagne
4970,P-05847,Omar,Méndez,1,1,1954,Uruguay,URY,Omar Méndez
4971,P-05848,Nam-Chol,Pak,1,1,2010,North Korea,PRK,Nam-Chol Pak
4972,P-05849,Omar,Diallo,1,1,2002,Senegal,SEN,Omar Diallo
4973,P-05851,Nuno,Valente,1,1,2006,Portugal,PRT,Nuno Valente
4974,P-05852,Nasser,Nouraei,1,1,1978,Iran,IRN,Nasser Nouraei
4975,P-05853,Robert,Lamoot,1,1,1934,Belgium,BEL,Robert Lamoot
4976,P-05854,Martín,Cáceres,4,1,"2010, 2014, 2018, 2022",Uruguay,URY,Martín Cáceres
4977,P-05855,Lorenzo,Minotti,1,1,1994,Italy,ITA,Lorenzo Minotti
4978,P-05856,Włodzimierz,Smolarek,2,1,"1982, 1986",Poland,POL,Włodzimierz Smolarek
4979,P-05857,Brad,Davis,1,1,2014,United States,USA,Brad Davis
4980,P-05858,Jeremie,Frimpong,1,1,2022,Netherlands,NLD,Jeremie Frimpong
4981,P-05859,Alberto,Galateo,1,1,1934,Argentina,ARG,Alberto Galateo
4982,P-05860,Peter,Pietras,1,1,1934,United States,USA,Peter Pietras
4983,P-05861,Karl-Heinz,Rummenigge,3,1,"1978, 1982, 1986",West Germany,DEU,Karl-Heinz Rummenigge
4984,P-05862,Robert,Annis,1,1,1950,United States,USA,Robert Annis
4985,P-05863,Jim,Taylor,1,1,1950,England,ENG,Jim Taylor
4986,P-05865,Evaristo,Isasi,1,1,1986,Paraguay,PRY,Evaristo Isasi
4987,P-05866,Jorge,Valdano,2,1,"1982, 1986",Argentina,ARG,Jorge Valdano
4988,P-05867,Paul,Verhaegh,1,1,2014,Netherlands,NLD,Paul Verhaegh
4989,P-05868,Émile,Mbouh,2,1,"1990, 1994",Cameroon,CMR,Émile Mbouh
4990,P-05869,Lennart,Larsson,1,1,1978,Sweden,SWE,Lennart Larsson
4991,P-05870,Eduardo,Niño,1,1,1990,Colombia,COL,Eduardo Niño
4992,P-05871,Gustavo,Moscoso,1,1,1982,Chile,CHL,Gustavo Moscoso
4993,P-05872,Kiril,Rakarov,1,1,1962,Bulgaria,BGR,Kiril Rakarov
4994,P-05873,Leonel,Moreira,1,1,2018,Costa Rica,CRI,Leonel Moreira
4995,P-05874,Gerhard,Rodax,1,1,1990,Austria,AUT,Gerhard Rodax
4996,P-05875,Mehdi,Taremi,2,1,"2018, 2022",Iran,IRN,Mehdi Taremi
4997,P-05876,not applicable,Preguinho,1,1,1930,Brazil,BRA,Preguinho
4998,P-05879,Øivind,Holmsen,1,1,1938,Norway,NOR,Øivind Holmsen
4999,P-05880,Abdulrahman,Mohamed,1,1,1990,United Arab Emirates,ARE,Abdulrahman Mohamed
5000,P-05881,Sirio,Vernati,1,1,1938,Switzerland,CHE,Sirio Vernati
5001,P-05883,Peter,Cormack,1,1,1974,Scotland,SCO,Peter Cormack
5002,P-05884,Miodrag,Jovanović,1,1,1950,Yugoslavia,YUG,Miodrag Jovanović
5003,P-05885,Bobby,Collins,1,1,1958,Scotland,SCO,Bobby Collins
5004,P-05886,Aleksander,Šeliga,1,1,2010,Slovenia,SVN,Aleksander Šeliga
5005,P-05887,José Luis,Chilavert,2,1,"1998, 2002",Paraguay,PRY,José Luis Chilavert
5006,P-05888,Efraín,Gutiérrez,1,1,1982,Honduras,HND,Efraín Gutiérrez
5007,P-05889,Eusebio,Escobar,1,1,1962,Colombia,COL,Eusebio Escobar
5008,P-05890,Ignacio,Calle,1,1,1962,Colombia,COL,Ignacio Calle
5009,P-05893,Didier,Ya Konan,1,1,2014,Ivory Coast,CIV,Didier Ya Konan
5010,P-05894,Plamen,Markov,1,1,1986,Bulgaria,BGR,Plamen Markov
5011,P-05895,Heinz,Bäni,1,1,1966,Switzerland,CHE,Heinz Bäni
5012,P-05896,Jaime,Ayoví,1,1,2014,Ecuador,ECU,Jaime Ayoví
5013,P-05897,Predrag,Đorđević,1,1,2006,Serbia and Montenegro,SCG,Predrag Đorđević
5014,P-05898,Johan,Elmander,1,1,2006,Sweden,SWE,Johan Elmander
5015,P-05899,Milutin,Šoškić,1,1,1962,Yugoslavia,YUG,Milutin Šoškić
5016,P-05900,not applicable,Isco,1,1,2018,Spain,ESP,Isco
5017,P-05901,Karl,Toko Ekambi,1,1,2022,Cameroon,CMR,Karl Toko Ekambi
5018,P-05902,César,Zabala,1,1,1986,Paraguay,PRY,César Zabala
5019,P-05903,Fryderyk,Scherfke,1,1,1938,Poland,POL,Fryderyk Scherfke
5020,P-05904,Juan,Rodríguez,1,1,1974,Chile,CHL,Juan Rodríguez
5021,P-05905,Benni,McCarthy,2,1,"1998, 2002",South Africa,ZAF,Benni McCarthy
5022,P-05908,Dario,Vidošić,2,1,"2010, 2014",Australia,AUS,Dario Vidošić
5023,P-05909,Ahmet,Berman,1,1,1954,Turkey,TUR,Ahmet Berman
5024,P-05910,Estanislau,Basora,1,1,1950,Spain,ESP,Estanislau Basora
5025,P-05911,Károly,Weichelt,1,1,1934,Romania,ROU,Károly Weichelt
5026,P-05913,Marcus,Allbäck,2,1,"2002, 2006",Sweden,SWE,Marcus Allbäck
5027,P-05914,Federico,Valverde,1,1,2022,Uruguay,URY,Federico Valverde
5028,P-05915,Julius,Aghahowa,1,1,2002,Nigeria,NGA,Julius Aghahowa
5029,P-05916,Srđan,Mrkušić,1,1,1950,Yugoslavia,YUG,Srđan Mrkušić
5030,P-05917,Graham,Leggat,1,1,1958,Scotland,SCO,Graham Leggat
5031,P-05918,Ferdinand,Daučík,2,1,"1934, 1938",Czechoslovakia,CSK,Ferdinand Daučík
5032,P-05919,Isidoro,Díaz,3,1,"1962, 1966, 1970",Mexico,MEX,Isidoro Díaz
5033,P-05920,René,Houseman,2,1,"1974, 1978",Argentina,ARG,René Houseman
5034,P-05921,Andrei,Zygmantovich,1,1,1990,Soviet Union,SUN,Andrei Zygmantovich
5035,P-05922,Ilya,Kutepov,1,1,2018,Russia,RUS,Ilya Kutepov
5036,P-05923,Tommy,Taylor,1,1,1954,England,ENG,Tommy Taylor
5037,P-05925,Henri,De Deken,1,1,1930,Belgium,BEL,Henri De Deken
5038,P-05926,Carlos,Bacca,2,1,"2014, 2018",Colombia,COL,Carlos Bacca
5039,P-05927,Milan,Stojanović,1,1,1930,Yugoslavia,YUG,Milan Stojanović
5040,P-05928,Francisco,Palencia,2,1,"1998, 2002",Mexico,MEX,Francisco Palencia
5041,P-05929,Ümit,Özat,1,1,2002,Turkey,TUR,Ümit Özat
5042,P-05930,Jacques,Beurlet,1,1,1970,Belgium,BEL,Jacques Beurlet
5043,P-05932,António,Oliveira,1,1,1986,Portugal,PRT,António Oliveira
5044,P-05934,Joseba,Etxeberria,1,1,1998,Spain,ESP,Joseba Etxeberria
5045,P-05935,Piotr,Świerczewski,1,1,2002,Poland,POL,Piotr Świerczewski
5046,P-05936,Garang,Kuol,1,1,2022,Australia,AUS,Garang Kuol
5047,P-05937,Romano,Fogli,1,1,1966,Italy,ITA,Romano Fogli
5048,P-05939,not applicable,Cássio,1,1,2018,Brazil,BRA,Cássio
5049,P-05940,Branko,Brnović,1,1,1998,Yugoslavia,YUG,Branko Brnović
5050,P-05941,Bong-hwan,Kim,1,1,1966,North Korea,PRK,Bong-hwan Kim
5051,P-05942,Robert,Paverick,1,1,1938,Belgium,BEL,Robert Paverick
5052,P-05943,Sven,Andersson,1,1,1934,Sweden,SWE,Sven Andersson
5053,P-05946,Mathew,Leckie,3,1,"2014, 2018, 2022",Australia,AUS,Mathew Leckie
5054,P-05947,Nwankwo,Kanu,3,1,"1998, 2002, 2010",Nigeria,NGA,Nwankwo Kanu
5055,P-05948,Missael,Espinoza,1,1,1994,Mexico,MEX,Missael Espinoza
5056,P-05949,Willie,Cunningham,1,1,1958,Northern Ireland,NIR,Willie Cunningham
5057,P-05950,not applicable,Raphinha,1,1,2022,Brazil,BRA,Raphinha
5058,P-05951,Steven,Pienaar,2,1,"2002, 2010",South Africa,ZAF,Steven Pienaar
5059,P-05952,Ljubiša,Stefanović,1,1,1930,Yugoslavia,YUG,Ljubiša Stefanović
5060,P-05954,Attila,Kerekes,1,1,1982,Hungary,HUN,Attila Kerekes
5061,P-05955,Pedro,Romero,1,1,1962,Mexico,MEX,Pedro Romero
5062,P-05956,Frans Alfred,Meeng,1,1,1938,Dutch East Indies,IDN,Frans Alfred Meeng
5063,P-05957,Jong-hwan,Yoon,1,1,2002,South Korea,KOR,Jong-hwan Yoon
5064,P-05958,not applicable,Kléberson,2,1,"2002, 2010",Brazil,BRA,Kléberson
5065,P-05959,Chul-woo,Park,1,1,1994,South Korea,KOR,Chul-woo Park
5066,P-05960,Chris,Gunter,1,1,2022,Wales,WAL,Chris Gunter
5067,P-05962,Luis Ernesto,Michel,1,1,2010,Mexico,MEX,Luis Ernesto Michel
5068,P-05963,Gerrit,Faulhaber,1,1,1938,Dutch East Indies,IDN,Gerrit Faulhaber
5069,P-05964,Vital,Borkelmans,2,1,"1994, 1998",Belgium,BEL,Vital Borkelmans
5070,P-05965,Yaya,Touré,3,1,"2006, 2010, 2014",Ivory Coast,CIV,Yaya Touré
5071,P-05966,Gabriel,Batistuta,3,1,"1994, 1998, 2002",Argentina,ARG,Gabriel Batistuta
5072,P-05967,Ali,Maâloul,2,1,"2018, 2022",Tunisia,TUN,Ali Maâloul
5073,P-05968,not applicable,Vieirinha,1,1,2014,Portugal,PRT,Vieirinha
5074,P-05969,Mohammed,El Filali,1,1,1970,Morocco,MAR,Mohammed El Filali
5075,P-05970,Didier,Deschamps,1,1,1998,France,FRA,Didier Deschamps
5076,P-05971,Sébastien,Fournier,1,1,1994,Switzerland,CHE,Sébastien Fournier
5077,P-05973,Sardar,Azmoun,2,1,"2018, 2022",Iran,IRN,Sardar Azmoun
5078,P-05974,Georges,Verriest,1,1,1934,France,FRA,Georges Verriest
5079,P-05975,Siaka,Tiéné,1,1,2010,Ivory Coast,CIV,Siaka Tiéné
5080,P-05976,Ebbe,Sand,2,1,"1998, 2002",Denmark,DNK,Ebbe Sand
5081,P-05977,Petr,Janečka,1,1,1982,Czechoslovakia,CSK,Petr Janečka
5082,P-05979,Renato,Tapia,1,1,2018,Peru,PER,Renato Tapia
5083,P-05980,Kamil,Kopúnek,1,1,2010,Slovakia,SVK,Kamil Kopúnek
5084,P-05981,Gordon,Strachan,2,1,"1982, 1986",Scotland,SCO,Gordon Strachan
5085,P-05982,József,Kardos,1,1,1986,Hungary,HUN,József Kardos
5086,P-05983,Giuseppe,Wilson,1,1,1974,Italy,ITA,Giuseppe Wilson
5087,P-05984,not applicable,Ronaldinho,2,1,"2002, 2006",Brazil,BRA,Ronaldinho
5088,P-05987,not applicable,Orlando,2,1,"1958, 1966",Brazil,BRA,Orlando
5089,P-05988,Gino,Gardassanich,1,1,1950,United States,USA,Gino Gardassanich
5090,P-05989,René,van de Kerkhof,2,1,"1974, 1978",Netherlands,NLD,René van de Kerkhof
5091,P-05990,Rudi,Hoffmann,1,1,1958,West Germany,DEU,Rudi Hoffmann
5092,P-05991,Julio,Baylón,1,1,1970,Peru,PER,Julio Baylón
5093,P-05992,Pietro,Vierchowod,3,1,"1982, 1986, 1990",Italy,ITA,Pietro Vierchowod
5094,P-05993,Muhannad,Assiri,1,1,2018,Saudi Arabia,SAU,Muhannad Assiri
5095,P-05994,Héctor,Facundo,1,1,1962,Argentina,ARG,Héctor Facundo
5096,P-05995,Bill,Fiedler,1,1,1934,United States,USA,Bill Fiedler
5097,P-05997,Pape,Gueye,1,1,2022,Senegal,SEN,Pape Gueye
5098,P-05998,Yoshito,Ōkubo,2,1,"2010, 2014",Japan,JPN,Yoshito Ōkubo
5099,P-06000,Jimmy,Conrad,1,1,2006,United States,USA,Jimmy Conrad
5100,P-06001,Ole Gunnar,Solskjær,1,1,1998,Norway,NOR,Ole Gunnar Solskjær
5101,P-06002,Rouzbeh,Cheshmi,2,1,"2018, 2022",Iran,IRN,Rouzbeh Cheshmi
5102,P-06003,Sergio,Santín,1,1,1986,Uruguay,URY,Sergio Santín
5103,P-06004,Yassine,Meriah,2,1,"2018, 2022",Tunisia,TUN,Yassine Meriah
5104,P-06005,Aleksandr,Ivanov,1,1,1958,Soviet Union,SUN,Aleksandr Ivanov
5105,P-06007,Gianluca,Vialli,2,1,"1986, 1990",Italy,ITA,Gianluca Vialli
5106,P-06008,Yegor,Titov,1,1,2002,Russia,RUS,Yegor Titov
5107,P-06009,Ståle,Solbakken,1,1,1998,Norway,NOR,Ståle Solbakken
5108,P-06010,Manuel,Amoros,2,1,"1982, 1986",France,FRA,Manuel Amoros
5109,P-06011,Chris,Mepham,1,1,2022,Wales,WAL,Chris Mepham
5110,P-06012,Roberto,Sosa,2,1,"1962, 1966",Uruguay,URY,Roberto Sosa
5111,P-06013,Paolo,Guerrero,1,1,2018,Peru,PER,Paolo Guerrero
5112,P-06014,Willy,Caballero,1,1,2018,Argentina,ARG,Willy Caballero
5113,P-06015,Faustino,Asprilla,2,1,"1994, 1998",Colombia,COL,Faustino Asprilla
5114,P-06016,Omari,Tetradze,1,1,1994,Russia,RUS,Omari Tetradze
5115,P-06017,Gary,Bailey,1,1,1986,England,ENG,Gary Bailey
5116,P-06018,Juan Pablo,Vargas,1,1,2022,Costa Rica,CRI,Juan Pablo Vargas
5117,P-06019,Marko,Šuler,1,1,2010,Slovenia,SVN,Marko Šuler
5118,P-06020,Andrea,Carnevale,1,1,1990,Italy,ITA,Andrea Carnevale
5119,P-06021,Oswaldo,Sánchez,3,1,"1998, 2002, 2006",Mexico,MEX,Oswaldo Sánchez
5120,P-06022,Jimmy,Armfield,2,1,"1962, 1966",England,ENG,Jimmy Armfield
5121,P-06023,Aldo,Donati,1,1,1938,Italy,ITA,Aldo Donati
5122,P-06024,Carlos,Edwards,1,1,2006,Trinidad and Tobago,TTO,Carlos Edwards
5123,P-06025,John,Hewie,1,1,1958,Scotland,SCO,John Hewie
5124,P-06026,Woo-young,Jung,2,1,"2018, 2022",South Korea,KOR,Woo-young Jung
5125,P-06027,Josef,Jurkanin,1,1,1970,Czechoslovakia,CSK,Josef Jurkanin
5126,P-06028,Justin,Bijlow,1,1,2022,Netherlands,NLD,Justin Bijlow
5127,P-06029,Trevor,Steven,2,1,"1986, 1990",England,ENG,Trevor Steven
5128,P-06030,Josh,Wolff,2,1,"2002, 2006",United States,USA,Josh Wolff
5129,P-06031,Juan,Mata,2,1,"2010, 2014",Spain,ESP,Juan Mata
5130,P-06035,Ziad,Jaziri,2,1,"2002, 2006",Tunisia,TUN,Ziad Jaziri
5131,P-06037,Zoong-sun,Lim,1,1,1966,North Korea,PRK,Zoong-sun Lim
5132,P-06038,Paolo,Montero,1,1,2002,Uruguay,URY,Paolo Montero
5133,P-06039,Jan,Stejskal,1,1,1990,Czechoslovakia,CSK,Jan Stejskal
5134,P-06040,Sándor,Müller,1,1,1982,Hungary,HUN,Sándor Müller
5135,P-06041,Habib,Mohamed,1,1,2006,Ghana,GHA,Habib Mohamed
5136,P-06042,not applicable,Oscar,1,1,2014,Brazil,BRA,Oscar
5137,P-06043,Franjo,Vladić,1,1,1974,Yugoslavia,YUG,Franjo Vladić
5138,P-06044,Giuseppe,Moro,1,1,1950,Italy,ITA,Giuseppe Moro
5139,P-06045,Dariusz,Dziekanowski,1,1,1986,Poland,POL,Dariusz Dziekanowski
5140,P-06046,Tony,Dorigo,1,1,1990,England,ENG,Tony Dorigo
5141,P-06048,Marco,Delvecchio,1,1,2002,Italy,ITA,Marco Delvecchio
5142,P-06049,Gerhard,Lusenti,1,1,1950,Switzerland,CHE,Gerhard Lusenti
5143,P-06050,Eberardo,Villalobos,1,1,1930,Chile,CHL,Eberardo Villalobos
5144,P-06051,Miguel,Davis,1,1,1990,Costa Rica,CRI,Miguel Davis
5145,P-06052,Vittore,Gottardi,1,1,1966,Switzerland,CHE,Vittore Gottardi
5146,P-06054,Jimmy,Gallagher,2,1,"1930, 1934",United States,USA,Jimmy Gallagher
5147,P-06055,not applicable,Zé Maria,2,1,"1970, 1974",Brazil,BRA,Zé Maria
5148,P-06056,Ellyes,Skhiri,2,1,"2018, 2022",Tunisia,TUN,Ellyes Skhiri
5149,P-06057,Martin,Amerhauser,1,1,1998,Austria,AUT,Martin Amerhauser
5150,P-06058,Maxi,Rodríguez,3,1,"2006, 2010, 2014",Argentina,ARG,Maxi Rodríguez
5151,P-06059,Kurt,Jara,2,1,"1978, 1982",Austria,AUT,Kurt Jara
5152,P-06060,Ivan,Klasnić,1,1,2006,Croatia,HRV,Ivan Klasnić
5153,P-06061,Uche,Okechukwu,2,1,"1994, 1998",Nigeria,NGA,Uche Okechukwu
5154,P-06062,József,Vágó,1,1,1934,Hungary,HUN,József Vágó
5155,P-06063,Basim,Qasim,1,1,1986,Iraq,IRQ,Basim Qasim
5156,P-06064,Johan,Djourou,3,1,"2006, 2014, 2018",Switzerland,CHE,Johan Djourou
5157,P-06065,Pavol,Molnár,2,1,"1958, 1962",Czechoslovakia,CSK,Pavol Molnár
5158,P-06067,Sergio,Mendoza,1,1,2010,Honduras,HND,Sergio Mendoza
5159,P-06069,Alan,Hansen,1,1,1982,Scotland,SCO,Alan Hansen
5160,P-06070,Youssef,Chippo,1,1,1998,Morocco,MAR,Youssef Chippo
5161,P-06071,Adnan,Januzaj,2,1,"2014, 2018",Belgium,BEL,Adnan Januzaj
5162,P-06072,Ernesto,Figueiredo,1,1,1966,Portugal,PRT,Ernesto Figueiredo
5163,P-06073,Fabián,Cancelarich,1,1,1990,Argentina,ARG,Fabián Cancelarich
5164,P-06074,Vujadin,Stanojković,1,1,1990,Yugoslavia,YUG,Vujadin Stanojković
5165,P-06075,Imed,Mhedhebi,1,1,2002,Tunisia,TUN,Imed Mhedhebi
5166,P-06077,Jaime,Salazar,1,1,1958,Mexico,MEX,Jaime Salazar
5167,P-06078,Adolphe,Hug,1,1,1950,Switzerland,CHE,Adolphe Hug
5168,P-06079,Rashidi,Yekini,2,1,"1994, 1998",Nigeria,NGA,Rashidi Yekini
5169,P-06080,Brett,Emerton,2,1,"2006, 2010",Australia,AUS,Brett Emerton
5170,P-06082,Zvonimir,Vukić,1,1,2006,Serbia and Montenegro,SCG,Zvonimir Vukić
5171,P-06083,Nawaf,Al-Aqidi,1,1,2022,Saudi Arabia,SAU,Nawaf Al-Aqidi
5172,P-06084,Jackie,Henderson,1,1,1954,Scotland,SCO,Jackie Henderson
5173,P-06085,Juan Pablo,Sorín,2,1,"2002, 2006",Argentina,ARG,Juan Pablo Sorín
5174,P-06086,N'Golo,Kanté,1,1,2018,France,FRA,N'Golo Kanté
5175,P-06087,Zoltán,Kereki,1,1,1978,Hungary,HUN,Zoltán Kereki
5176,P-06089,Luis,Fajardo,1,1,1990,Colombia,COL,Luis Fajardo
5177,P-06090,Carlos,Gruezo,2,1,"2014, 2022",Ecuador,ECU,Carlos Gruezo
5178,P-06091,Robert,Green,1,1,2010,England,ENG,Robert Green
5179,P-06092,Stanislav,Griga,1,1,1990,Czechoslovakia,CSK,Stanislav Griga
5180,P-06093,Dorinel,Munteanu,2,1,"1994, 1998",Romania,ROU,Dorinel Munteanu
5181,P-06095,José,Chamot,3,1,"1994, 1998, 2002",Argentina,ARG,José Chamot
