,key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,stadium_capacity,Attendance,officials,total_goals_in_match,used_capacity_ratio,attendance_category,relative_attendance_category,host_country_code,match_for_host,tournament_year,short_stage_name,winner_code
527,501,WC-1994,1994 FIFA World Cup,M-1994-37,Germany v Belgium,round of 16,not applicable,0,1,0,0,1994-07-02,12:00,S-182,Soldier Field,Chicago,United States,T-29,Germany,DEU,T-06,Belgium,BEL,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,63000,60246,Kurt Roethlisberger (Referee) · Michal Listkiewicz (AR1) · Carl-Johan Meyer Christensen (AR2),5,0.9562857142857143,3.0,underload,USA,False,1994,knockout,DEU
528,466,WC-1994,1994 FIFA World Cup,M-1994-02,Spain v South Korea,group stage,Group C,1,0,0,0,1994-06-17,18:30,S-183,Cotton Bowl,Dallas,United States,T-71,Spain,ESP,T-69,South Korea,KOR,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,64000,56247,Peter Mikkelsen (Referee) · Carl-Johan Meyer Christensen (AR1) · Roy Pearson (AR2),4,0.878859375,3.0,underload,USA,False,1994,group,
529,477,WC-1994,1994 FIFA World Cup,M-1994-13,Nigeria v Bulgaria,group stage,Group D,1,0,0,0,1994-06-21,18:30,S-183,Cotton Bowl,Dallas,United States,T-48,Nigeria,NGA,T-10,Bulgaria,BGR,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,64000,44132,Rodrigo Badilla (Referee) · Gordon Dunster (AR1) · Eugene Brazzale (AR2),3,0.6895625,2.0,underload,USA,False,1994,group,NGA
530,492,WC-1994,1994 FIFA World Cup,M-1994-28,Germany v South Korea,group stage,Group C,1,0,0,0,1994-06-27,15:00,S-183,Cotton Bowl,Dallas,United States,T-29,Germany,DEU,T-69,South Korea,KOR,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,64000,63998,Joel Quiniou (Referee) · Valentin Ivanov (AR1) · Abdel-Magid Hassan (AR2),5,0.99996875,3.0,full,USA,False,1994,group,DEU
531,499,WC-1994,1994 FIFA World Cup,M-1994-35,Argentina v Bulgaria,group stage,Group D,1,0,0,0,1994-06-30,18:30,S-183,Cotton Bowl,Dallas,United States,T-03,Argentina,ARG,T-10,Bulgaria,BGR,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,64000,63998,Neji Jouini (Referee) · Tapio Yli-Karro (AR1) · El Jilali Mohamed Rharib (AR2),2,0.99996875,3.0,full,USA,False,1994,group,BGR
532,503,WC-1994,1994 FIFA World Cup,M-1994-39,Saudi Arabia v Sweden,round of 16,not applicable,0,1,0,0,1994-07-03,12:00,S-183,Cotton Bowl,Dallas,United States,T-61,Saudi Arabia,SAU,T-72,Sweden,SWE,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,64000,60277,Renato Marsiglia (Referee) · Paulo Jorge Alves (AR1) · Raimundo Calix Garcia (AR2),4,0.941828125,3.0,underload,USA,False,1994,knockout,SWE
533,510,WC-1994,1994 FIFA World Cup,M-1994-46,Netherlands v Brazil,quarter-finals,not applicable,0,1,0,0,1994-07-09,14:30,S-183,Cotton Bowl,Dallas,United States,T-46,Netherlands,NLD,T-09,Brazil,BRA,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,64000,63500,Rodrigo Badilla (Referee) · Yousif Abdulla Al Ghattan (AR1) · Mohammad Fanaei (AR2),5,0.9921875,3.0,full,USA,False,1994,knockout,BRA
534,467,WC-1994,1994 FIFA World Cup,M-1994-03,United States v Switzerland,group stage,Group A,1,0,0,0,1994-06-18,11:30,S-188,Pontiac Silverdome,Pontiac,United States,T-80,United States,USA,T-73,Switzerland,CHE,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,78000,73425,Francisco Oscar Lamolina (Referee) · Ernesto Taibi (AR1) · Venancio Zarate (AR2),2,0.9413461538461538,4.0,underload,USA,True,1994,group,
535,478,WC-1994,1994 FIFA World Cup,M-1994-14,Romania v Switzerland,group stage,Group A,1,0,0,0,1994-06-22,16:00,S-188,Pontiac Silverdome,Pontiac,United States,T-59,Romania,ROU,T-73,Switzerland,CHE,1–4,1,4,-3,3,0,0,0-0,0,0,away team win,0,1,0,78000,61428,Neji Jouini (Referee) · Abdel-Magid Hassan (AR1) · Mohammad Fanaei (AR2),5,0.7875384615384615,3.0,underload,USA,False,1994,group,CHE
536,484,WC-1994,1994 FIFA World Cup,M-1994-20,Sweden v Russia,group stage,Group B,1,0,0,0,1994-06-24,19:30,S-188,Pontiac Silverdome,Pontiac,United States,T-72,Sweden,SWE,T-60,Russia,RUS,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,78000,71528,Joel Quiniou (Referee) · Mohammad Fanaei (AR1) · Abdel-Magid Hassan (AR2),4,0.917025641025641,4.0,underload,USA,False,1994,group,SWE
537,496,WC-1994,1994 FIFA World Cup,M-1994-32,Brazil v Sweden,group stage,Group B,1,0,0,0,1994-06-28,16:00,S-188,Pontiac Silverdome,Pontiac,United States,T-09,Brazil,BRA,T-72,Sweden,SWE,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,78000,77217,Sandor Puhl (Referee) · Sandor Marton (AR1) · Luc Matthys (AR2),2,0.9899615384615384,4.0,underload,USA,False,1994,group,
538,468,WC-1994,1994 FIFA World Cup,M-1994-04,Italy v Republic of Ireland,group stage,Group E,1,0,0,0,1994-06-18,16:00,S-184,Giants Stadium,East Rutherford,United States,T-39,Italy,ITA,T-58,Republic of Ireland,IRL,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,76000,75338,Mario Van Der Ende (Referee) · Jan Dolstra (AR1) · Hae-Yong Park (AR2),1,0.9912894736842105,4.0,full,USA,False,1994,group,IRL
539,480,WC-1994,1994 FIFA World Cup,M-1994-16,Italy v Norway,group stage,Group E,1,0,0,0,1994-06-23,16:00,S-184,Giants Stadium,East Rutherford,United States,T-39,Italy,ITA,T-51,Norway,NOR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,76000,74624,Hellmut Krug (Referee) · Tapio Yli-Karro (AR1) · Roy Pearson (AR2),1,0.9818947368421053,4.0,underload,USA,False,1994,group,ITA
540,486,WC-1994,1994 FIFA World Cup,M-1994-22,Saudi Arabia v Morocco,group stage,Group F,1,0,0,0,1994-06-25,12:30,S-184,Giants Stadium,East Rutherford,United States,T-61,Saudi Arabia,SAU,T-45,Morocco,MAR,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,76000,76322,Philip Don (Referee) · Roy Pearson (AR1) · Tapio Yli-Karro (AR2),3,1.0042368421052632,4.0,full,USA,False,1994,group,SAU
541,494,WC-1994,1994 FIFA World Cup,M-1994-30,Republic of Ireland v Norway,group stage,Group E,1,0,0,0,1994-06-28,12:30,S-184,Giants Stadium,East Rutherford,United States,T-58,Republic of Ireland,IRL,T-51,Norway,NOR,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,76000,72404,Jose Joaquin Torres Cadena (Referee) · Paulo Jorge Alves (AR1) · Hae-Yong Park (AR2),0,0.9526842105263158,4.0,underload,USA,False,1994,group,
542,508,WC-1994,1994 FIFA World Cup,M-1994-44,Mexico v Bulgaria,round of 16,not applicable,0,1,0,0,1994-07-05,16:30,S-184,Giants Stadium,East Rutherford,United States,T-44,Mexico,MEX,T-10,Bulgaria,BGR,1–1,1,1,0,0,1,1,1–3,1,3,away team win,0,1,0,76000,71030,Jamal Al Sharif (Referee) · Mohammad Fanaei (AR1) · Yousif Abdulla Al Ghattan (AR2),6,0.9346052631578947,4.0,underload,USA,False,1994,knockout,BGR
543,511,WC-1994,1994 FIFA World Cup,M-1994-47,Bulgaria v Germany,quarter-finals,not applicable,0,1,0,0,1994-07-10,12:00,S-184,Giants Stadium,East Rutherford,United States,T-10,Bulgaria,BGR,T-29,Germany,DEU,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,76000,72000,Jose Joaquin Torres Cadena (Referee) · Venancio Zarate (AR1) · Sandor Marton (AR2),3,0.9473684210526315,4.0,underload,USA,False,1994,knockout,BGR
544,513,WC-1994,1994 FIFA World Cup,M-1994-49,Bulgaria v Italy,semi-finals,not applicable,0,1,0,0,1994-07-13,16:00,S-184,Giants Stadium,East Rutherford,United States,T-10,Bulgaria,BGR,T-39,Italy,ITA,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,76000,74110,Joel Quiniou (Referee) · Carl-Johan Meyer Christensen (AR1) · Roy Pearson (AR2),3,0.9751315789473685,4.0,underload,USA,False,1994,knockout,ITA
545,469,WC-1994,1994 FIFA World Cup,M-1994-05,Colombia v Romania,group stage,Group A,1,0,0,0,1994-06-18,16:30,S-187,Rose Bowl,Pasadena,United States,T-15,Colombia,COL,T-59,Romania,ROU,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,94000,91856,Jamal Al Sharif (Referee) · Yousif Abdulla Al Ghattan (AR1) · Douglas Micael James (AR2),4,0.9771914893617021,4.0,underload,USA,False,1994,group,ROU
546,472,WC-1994,1994 FIFA World Cup,M-1994-08,Cameroon v Sweden,group stage,Group B,1,0,0,0,1994-06-19,16:30,S-187,Rose Bowl,Pasadena,United States,T-11,Cameroon,CMR,T-72,Sweden,SWE,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,94000,93194,Alberto Tejada Noriega (Referee) · Douglas Micael James (AR1) · Yousif Abdulla Al Ghattan (AR2),4,0.9914255319148936,4.0,full,USA,False,1994,group,
547,479,WC-1994,1994 FIFA World Cup,M-1994-15,United States v Colombia,group stage,Group A,1,0,0,0,1994-06-22,16:30,S-187,Rose Bowl,Pasadena,United States,T-80,United States,USA,T-15,Colombia,COL,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,94000,93869,Fabio Baldas (Referee) · Domenico Ramicone (AR1) · El Jilali Mohamed Rharib (AR2),3,0.9986063829787234,4.0,full,USA,True,1994,group,USA
548,490,WC-1994,1994 FIFA World Cup,M-1994-26,United States v Romania,group stage,Group A,1,0,0,0,1994-06-26,13:00,S-187,Rose Bowl,Pasadena,United States,T-80,United States,USA,T-59,Romania,ROU,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,94000,93869,Mario Van Der Ende (Referee) · Jan Dolstra (AR1) · Gordon Dunster (AR2),1,0.9986063829787234,4.0,full,USA,True,1994,group,ROU
549,504,WC-1994,1994 FIFA World Cup,M-1994-40,Romania v Argentina,round of 16,not applicable,0,1,0,0,1994-07-03,13:30,S-187,Rose Bowl,Pasadena,United States,T-59,Romania,ROU,T-03,Argentina,ARG,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,94000,90469,Pierluigi Pairetto (Referee) · Domenico Ramicone (AR1) · Luc Matthys (AR2),5,0.962436170212766,4.0,underload,USA,False,1994,knockout,ROU
550,514,WC-1994,1994 FIFA World Cup,M-1994-50,Sweden v Brazil,semi-finals,not applicable,0,1,0,0,1994-07-13,16:30,S-187,Rose Bowl,Pasadena,United States,T-72,Sweden,SWE,T-09,Brazil,BRA,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,94000,91856,Jose Joaquin Torres Cadena (Referee) · Sandor Marton (AR1) · Luc Matthys (AR2),1,0.9771914893617021,4.0,underload,USA,False,1994,knockout,BRA
551,515,WC-1994,1994 FIFA World Cup,M-1994-51,Sweden v Bulgaria,third-place match,not applicable,0,1,0,0,1994-07-16,12:30,S-187,Rose Bowl,Pasadena,United States,T-72,Sweden,SWE,T-10,Bulgaria,BGR,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,94000,91500,Ali Bujsaim (Referee) · El Jilali Mohamed Rharib (AR1) · Ernesto Taibi (AR2),4,0.973404255319149,4.0,underload,USA,False,1994,knockout,SWE
552,516,WC-1994,1994 FIFA World Cup,M-1994-52,Brazil v Italy,final,not applicable,0,1,0,0,1994-07-17,12:30,S-187,Rose Bowl,Pasadena,United States,T-09,Brazil,BRA,T-39,Italy,ITA,0–0,0,0,0,0,1,1,3–2,3,2,home team win,1,0,0,94000,94194,Sandor Puhl (Referee) · Venancio Zarate (AR1) · Mohammad Fanaei (AR2),5,1.002063829787234,4.0,full,USA,False,1994,knockout,BRA
553,470,WC-1994,1994 FIFA World Cup,M-1994-06,Belgium v Morocco,group stage,Group F,1,0,0,0,1994-06-19,12:30,S-186,Citrus Bowl,Orlando,United States,T-06,Belgium,BEL,T-45,Morocco,MAR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,62000,61219,Jose Joaquin Torres Cadena (Referee) · Raimundo Calix Garcia (AR1) · Tapio Yli-Karro (AR2),1,0.9874032258064516,3.0,underload,USA,False,1994,group,BEL
554,482,WC-1994,1994 FIFA World Cup,M-1994-18,Mexico v Republic of Ireland,group stage,Group E,1,0,0,0,1994-06-24,12:30,S-186,Citrus Bowl,Orlando,United States,T-44,Mexico,MEX,T-58,Republic of Ireland,IRL,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,62000,60790,Kurt Roethlisberger (Referee) · Michal Listkiewicz (AR1) · Paulo Jorge Alves (AR2),3,0.9804838709677419,3.0,underload,USA,False,1994,group,MEX
555,485,WC-1994,1994 FIFA World Cup,M-1994-21,Belgium v Netherlands,group stage,Group F,1,0,0,0,1994-06-25,12:30,S-186,Citrus Bowl,Orlando,United States,T-06,Belgium,BEL,T-46,Netherlands,NLD,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,62000,62387,Renato Marsiglia (Referee) · Paulo Jorge Alves (AR1) · Michal Listkiewicz (AR2),1,1.006241935483871,3.0,full,USA,False,1994,group,BEL
556,498,WC-1994,1994 FIFA World Cup,M-1994-34,Morocco v Netherlands,group stage,Group F,1,0,0,0,1994-06-29,12:30,S-186,Citrus Bowl,Orlando,United States,T-45,Morocco,MAR,T-46,Netherlands,NLD,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,62000,60578,Alberto Tejada Noriega (Referee) · Venancio Zarate (AR1) · Mikael Everstig (AR2),3,0.9770645161290322,3.0,underload,USA,False,1994,group,NLD
557,505,WC-1994,1994 FIFA World Cup,M-1994-41,Netherlands v Republic of Ireland,round of 16,not applicable,0,1,0,0,1994-07-04,12:00,S-186,Citrus Bowl,Orlando,United States,T-46,Netherlands,NLD,T-58,Republic of Ireland,IRL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,62000,61355,Peter Mikkelsen (Referee) · Gordon Dunster (AR1) · Eugene Brazzale (AR2),2,0.9895967741935484,3.0,underload,USA,False,1994,knockout,NLD
558,471,WC-1994,1994 FIFA World Cup,M-1994-07,Norway v Mexico,group stage,Group E,1,0,0,0,1994-06-19,16:00,S-190,RFK Stadium,"Washington, D.C.",United States,T-51,Norway,NOR,T-44,Mexico,MEX,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,53000,52395,Sandor Puhl (Referee) · Sandor Marton (AR1) · Valentin Ivanov (AR2),1,0.9885849056603774,3.0,underload,USA,False,1994,group,NOR
559,474,WC-1994,1994 FIFA World Cup,M-1994-10,Netherlands v Saudi Arabia,group stage,Group F,1,0,0,0,1994-06-20,19:30,S-190,RFK Stadium,"Washington, D.C.",United States,T-46,Netherlands,NLD,T-61,Saudi Arabia,SAU,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,53000,50535,Manuel Diaz Vega (Referee) · Valentin Ivanov (AR1) · Sandor Marton (AR2),3,0.9534905660377359,3.0,underload,USA,False,1994,group,NLD
560,493,WC-1994,1994 FIFA World Cup,M-1994-29,Italy v Mexico,group stage,Group E,1,0,0,0,1994-06-28,12:30,S-190,RFK Stadium,"Washington, D.C.",United States,T-39,Italy,ITA,T-44,Mexico,MEX,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,53000,52535,Francisco Oscar Lamolina (Referee) · Ernesto Taibi (AR1) · Eugene Brazzale (AR2),2,0.9912264150943396,3.0,full,USA,False,1994,group,
561,497,WC-1994,1994 FIFA World Cup,M-1994-33,Belgium v Saudi Arabia,group stage,Group F,1,0,0,0,1994-06-29,12:30,S-190,RFK Stadium,"Washington, D.C.",United States,T-06,Belgium,BEL,T-61,Saudi Arabia,SAU,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,53000,52959,Hellmut Krug (Referee) · Eugene Brazzale (AR1) · Ernesto Taibi (AR2),1,0.9992264150943396,3.0,full,USA,False,1994,group,SAU
562,502,WC-1994,1994 FIFA World Cup,M-1994-38,Spain v Switzerland,round of 16,not applicable,0,1,0,0,1994-07-02,16:30,S-190,RFK Stadium,"Washington, D.C.",United States,T-71,Spain,ESP,T-73,Switzerland,CHE,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,53000,53121,Mario Van Der Ende (Referee) · Jan Dolstra (AR1) · Sandor Marton (AR2),3,1.0022830188679246,3.0,full,USA,False,1994,knockout,ESP
563,473,WC-1994,1994 FIFA World Cup,M-1994-09,Brazil v Russia,group stage,Group B,1,0,0,0,1994-06-20,13:00,S-189,Stanford Stadium,Stanford,United States,T-09,Brazil,BRA,T-60,Russia,RUS,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,84000,81061,An Yan Lim Kee Chong (Referee) · El Jilali Mohamed Rharib (AR1) · Domenico Ramicone (AR2),2,0.9650119047619048,4.0,underload,USA,False,1994,group,BRA
564,483,WC-1994,1994 FIFA World Cup,M-1994-19,Brazil v Cameroon,group stage,Group B,1,0,0,0,1994-06-24,13:00,S-189,Stanford Stadium,Stanford,United States,T-09,Brazil,BRA,T-11,Cameroon,CMR,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,84000,83401,Arturo Brizio Carter (Referee) · Douglas Micael James (AR1) · Carl-Johan Meyer Christensen (AR2),3,0.9928690476190476,4.0,full,USA,False,1994,group,BRA
565,489,WC-1994,1994 FIFA World Cup,M-1994-25,Switzerland v Colombia,group stage,Group A,1,0,0,0,1994-06-26,13:00,S-189,Stanford Stadium,Stanford,United States,T-73,Switzerland,CHE,T-15,Colombia,COL,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,84000,83401,Peter Mikkelsen (Referee) · Carl-Johan Meyer Christensen (AR1) · Douglas Micael James (AR2),2,0.9928690476190476,4.0,full,USA,False,1994,group,COL
566,495,WC-1994,1994 FIFA World Cup,M-1994-31,Russia v Cameroon,group stage,Group B,1,0,0,0,1994-06-28,13:00,S-189,Stanford Stadium,Stanford,United States,T-60,Russia,RUS,T-11,Cameroon,CMR,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,84000,74914,Jamal Al Sharif (Referee) · Gordon Dunster (AR1) · Jan Dolstra (AR2),7,0.8918333333333334,4.0,underload,USA,False,1994,group,RUS
567,506,WC-1994,1994 FIFA World Cup,M-1994-42,Brazil v United States,round of 16,not applicable,0,1,0,0,1994-07-04,12:30,S-189,Stanford Stadium,Stanford,United States,T-09,Brazil,BRA,T-80,United States,USA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,84000,84147,Joel Quiniou (Referee) · Hae-Yong Park (AR1) · Mikael Everstig (AR2),1,1.00175,4.0,full,USA,True,1994,knockout,BRA
568,512,WC-1994,1994 FIFA World Cup,M-1994-48,Romania v Sweden,quarter-finals,not applicable,0,1,0,0,1994-07-10,12:30,S-189,Stanford Stadium,Stanford,United States,T-59,Romania,ROU,T-72,Sweden,SWE,2–2,2,2,0,0,1,1,4–5,4,5,away team win,0,1,0,84000,83500,Philip Don (Referee) · Roy Pearson (AR1) · Hae-Yong Park (AR2),13,0.9940476190476191,4.0,full,USA,False,1994,knockout,SWE
569,475,WC-1994,1994 FIFA World Cup,M-1994-11,Argentina v Greece,group stage,Group D,1,0,0,0,1994-06-21,12:30,S-185,Foxboro Stadium,Foxborough,United States,T-03,Argentina,ARG,T-31,Greece,GRC,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,54000,54456,Arturo Angeles (Referee) · Hae-Yong Park (AR1) · Jan Dolstra (AR2),4,1.0084444444444445,3.0,full,USA,False,1994,group,ARG
570,481,WC-1994,1994 FIFA World Cup,M-1994-17,South Korea v Bolivia,group stage,Group C,1,0,0,0,1994-06-23,19:30,S-185,Foxboro Stadium,Foxborough,United States,T-69,South Korea,KOR,T-07,Bolivia,BOL,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,54000,54453,Leslie Mottram (Referee) · Luc Matthys (AR1) · Mikael Everstig (AR2),0,1.0083888888888888,3.0,full,USA,False,1994,group,
571,487,WC-1994,1994 FIFA World Cup,M-1994-23,Argentina v Nigeria,group stage,Group D,1,0,0,0,1994-06-25,16:00,S-185,Foxboro Stadium,Foxborough,United States,T-03,Argentina,ARG,T-48,Nigeria,NGA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,54000,54453,Bo Karlsson (Referee) · Mikael Everstig (AR1) · Luc Matthys (AR2),3,1.0083888888888888,3.0,full,USA,False,1994,group,ARG
572,500,WC-1994,1994 FIFA World Cup,M-1994-36,Greece v Nigeria,group stage,Group D,1,0,0,0,1994-06-30,19:30,S-185,Foxboro Stadium,Foxborough,United States,T-31,Greece,GRC,T-48,Nigeria,NGA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,54000,53001,Leslie Mottram (Referee) · Hae-Yong Park (AR1) · Paulo Jorge Alves (AR2),2,0.9815,3.0,underload,USA,False,1994,group,NGA
573,507,WC-1994,1994 FIFA World Cup,M-1994-43,Nigeria v Italy,round of 16,not applicable,0,1,0,0,1994-07-05,13:00,S-185,Foxboro Stadium,Foxborough,United States,T-48,Nigeria,NGA,T-39,Italy,ITA,1–2,1,2,-1,1,1,0,0-0,0,0,away team win,0,1,0,54000,54367,Arturo Brizio Carter (Referee) · Ernesto Taibi (AR1) · Venancio Zarate (AR2),3,1.0067962962962962,3.0,full,USA,False,1994,knockout,ITA
574,509,WC-1994,1994 FIFA World Cup,M-1994-45,Italy v Spain,quarter-finals,not applicable,0,1,0,0,1994-07-09,12:00,S-185,Foxboro Stadium,Foxborough,United States,T-39,Italy,ITA,T-71,Spain,ESP,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,54000,53400,Sandor Puhl (Referee) · Gordon Dunster (AR1) · Luc Matthys (AR2),3,0.9888888888888889,3.0,underload,USA,False,1994,knockout,ITA
575,517,WC-1998,1998 FIFA World Cup,M-1998-01,Brazil v Scotland,group stage,Group A,1,0,0,0,1998-06-10,17:30,S-048,Stade de France,Saint-Denis,France,T-09,Brazil,BRA,T-62,Scotland,SCO,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,80000,80000,,3,1.0,4.0,full,FRA,False,1998,group,BRA
576,526,WC-1998,1998 FIFA World Cup,M-1998-10,Netherlands v Belgium,group stage,Group E,1,0,0,0,1998-06-13,21:00,S-048,Stade de France,Saint-Denis,France,T-46,Netherlands,NLD,T-06,Belgium,BEL,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,80000,77000,,0,0.9625,4.0,underload,FRA,False,1998,group,
577,538,WC-1998,1998 FIFA World Cup,M-1998-22,France v Saudi Arabia,group stage,Group C,1,0,0,0,1998-06-18,21:00,S-048,Stade de France,Saint-Denis,France,T-28,France,FRA,T-61,Saudi Arabia,SAU,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,80000,80000,,4,1.0,4.0,full,FRA,True,1998,group,FRA
578,550,WC-1998,1998 FIFA World Cup,M-1998-34,Italy v Austria,group stage,Group B,1,0,0,0,1998-06-23,16:00,S-048,Stade de France,Saint-Denis,France,T-39,Italy,ITA,T-05,Austria,AUT,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,80000,80000,,3,1.0,4.0,full,FRA,False,1998,group,ITA
579,564,WC-1998,1998 FIFA World Cup,M-1998-48,Romania v Tunisia,group stage,Group G,1,0,0,0,1998-06-26,21:00,S-048,Stade de France,Saint-Denis,France,T-59,Romania,ROU,T-76,Tunisia,TUN,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,80000,80000,,2,1.0,4.0,full,FRA,False,1998,group,
580,568,WC-1998,1998 FIFA World Cup,M-1998-52,Nigeria v Denmark,round of 16,not applicable,0,1,0,0,1998-06-28,21:00,S-048,Stade de France,Saint-Denis,France,T-48,Nigeria,NGA,T-21,Denmark,DNK,1–4,1,4,-3,3,0,0,0-0,0,0,away team win,0,1,0,80000,77000,,5,0.9625,4.0,underload,FRA,False,1998,knockout,DNK
581,573,WC-1998,1998 FIFA World Cup,M-1998-57,Italy v France,quarter-finals,not applicable,0,1,0,0,1998-07-03,16:30,S-048,Stade de France,Saint-Denis,France,T-39,Italy,ITA,T-28,France,FRA,0–0,0,0,0,0,1,1,3–4,3,4,away team win,0,1,0,80000,80000,,7,1.0,4.0,full,FRA,True,1998,knockout,FRA
582,578,WC-1998,1998 FIFA World Cup,M-1998-62,France v Croatia,semi-finals,not applicable,0,1,0,0,1998-07-08,21:00,S-048,Stade de France,Saint-Denis,France,T-28,France,FRA,T-17,Croatia,HRV,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,80000,80000,,3,1.0,4.0,full,FRA,True,1998,knockout,FRA
583,580,WC-1998,1998 FIFA World Cup,M-1998-64,Brazil v France,final,not applicable,0,1,0,0,1998-07-12,21:00,S-048,Stade de France,Saint-Denis,France,T-09,Brazil,BRA,T-28,France,FRA,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,80000,80000,,3,1.0,4.0,full,FRA,True,1998,knockout,FRA
584,518,WC-1998,1998 FIFA World Cup,M-1998-02,Morocco v Norway,group stage,Group A,1,0,0,0,1998-06-10,21:00,S-043,Stade de la Mosson,Montpellier,France,T-45,Morocco,MAR,T-51,Norway,NOR,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,34000,29750,,4,0.875,1.0,underload,FRA,False,1998,group,
585,521,WC-1998,1998 FIFA World Cup,M-1998-05,Paraguay v Bulgaria,group stage,Group D,1,0,0,0,1998-06-12,14:30,S-043,Stade de la Mosson,Montpellier,France,T-53,Paraguay,PRY,T-10,Bulgaria,BGR,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,34000,27650,,0,0.8132352941176471,0.0,underload,FRA,False,1998,group,
586,536,WC-1998,1998 FIFA World Cup,M-1998-20,Italy v Cameroon,group stage,Group B,1,0,0,0,1998-06-17,21:00,S-043,Stade de la Mosson,Montpellier,France,T-39,Italy,ITA,T-11,Cameroon,CMR,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,34000,35500,,3,1.0441176470588236,1.0,overload,FRA,False,1998,group,ITA
587,547,WC-1998,1998 FIFA World Cup,M-1998-31,Colombia v Tunisia,group stage,Group G,1,0,0,0,1998-06-22,17:30,S-043,Stade de la Mosson,Montpellier,France,T-15,Colombia,COL,T-76,Tunisia,TUN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,34000,35500,,1,1.0441176470588236,1.0,overload,FRA,False,1998,group,COL
